date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:20:09	7589/7589	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:09%20GMT	https://html.themehour.net/faren/demo/assets/img/gallery/gallery_3_6.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/gallery/gallery_3_6.jpg	(from https://html.themehour.net/faren/demo/home-minimalist-luxury.html)
16:20:10	6218/6218	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:09%20GMT	https://html.themehour.net/faren/demo/assets/img/gallery/gallery_3_7.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/gallery/gallery_3_7.jpg	(from https://html.themehour.net/faren/demo/home-minimalist-luxury.html)
16:20:10	7875/7875	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:09%20GMT	https://html.themehour.net/faren/demo/assets/img/gallery/gallery_3_8.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/gallery/gallery_3_8.jpg	(from https://html.themehour.net/faren/demo/home-minimalist-luxury.html)
16:20:10	19305/19305	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:12%20GMT	https://html.themehour.net/faren/demo/assets/img/shape/shape-img4.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/shape/shape-img4.png	(from https://html.themehour.net/faren/demo/home-minimalist-luxury.html)
16:20:10	10763/10763	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:12%20GMT	https://html.themehour.net/faren/demo/assets/img/shape/shape-img5.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/shape/shape-img5.png	(from https://html.themehour.net/faren/demo/home-minimalist-luxury.html)
16:20:11	17957/17957	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:12%20GMT	https://html.themehour.net/faren/demo/assets/img/shape/shape-img6.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/shape/shape-img6.png	(from https://html.themehour.net/faren/demo/home-minimalist-luxury.html)
16:20:11	5515/5515	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:08%20GMT	https://html.themehour.net/faren/demo/assets/img/bg/footer-2-1.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/bg/footer-2-1.jpg	(from https://html.themehour.net/faren/demo/home-minimalist-luxury.html)
16:20:11	5091/5091	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:08%20GMT	https://html.themehour.net/faren/demo/assets/img/bg/footer-2-2.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/bg/footer-2-2.jpg	(from https://html.themehour.net/faren/demo/home-minimalist-luxury.html)
16:20:11	4805/4805	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:08%20GMT	https://html.themehour.net/faren/demo/assets/img/bg/footer-2-3.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/bg/footer-2-3.jpg	(from https://html.themehour.net/faren/demo/home-minimalist-luxury.html)
16:20:12	4754/4754	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:08%20GMT	https://html.themehour.net/faren/demo/assets/img/bg/footer-2-4.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/bg/footer-2-4.jpg	(from https://html.themehour.net/faren/demo/home-minimalist-luxury.html)
16:20:12	33896/33896	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/video-img.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/video-img.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:13	469/469	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Nov%202025%2004:11:09%20GMT	https://html.themehour.net/faren/demo/assets/img/icon/hero-left-arrow.svg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/icon/hero-left-arrow.svg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:13	707/707	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Nov%202025%2004:11:09%20GMT	https://html.themehour.net/faren/demo/assets/img/icon/hero-right-arrow.svg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/icon/hero-right-arrow.svg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:13	11966/11966	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:12%20GMT	https://html.themehour.net/faren/demo/assets/img/shape/video-img.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/shape/video-img.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:13	7670/7670	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/shape/avater.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/shape/avater.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:13	23210/23210	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/cta-img-1.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/cta-img-1.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:14	30583/30583	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/cta-img-2.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/cta-img-2.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:14	25596/25596	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/cta-img-3.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/cta-img-3.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:14	23210/23210	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/cta-img-4.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/cta-img-4.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:14	876/876	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/shape/element-5.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/shape/element-5.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:15	81007/81007	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/about_10_1.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/about_10_1.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:15	2231/2231	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Nov%202025%2004:11:09%20GMT	https://html.themehour.net/faren/demo/assets/img/icon/about-feature-1.svg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/icon/about-feature-1.svg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:15	783/783	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Nov%202025%2004:11:09%20GMT	https://html.themehour.net/faren/demo/assets/img/icon/about-feature-2.svg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/icon/about-feature-2.svg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:15	61703/61703	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/service/ser_1_1.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/service/ser_1_1.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:16	28529/28529	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/service/ser_1.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/service/ser_1.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:16	48752/48752	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/service/ser_1_3.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/service/ser_1_3.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:16	28613/28613	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/service/ser_3.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/service/ser_3.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:16	64547/64547	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/service/ser_1_4.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/service/ser_1_4.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:17	99029/99029	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/service/ser_3_1.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/service/ser_3_1.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:17	27889/27889	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/service/ser_4.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/service/ser_4.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:17	35056/35056	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/service/ser_1_5.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/service/ser_1_5.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:17	25831/25831	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/service/ser_5.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/service/ser_5.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:17	35598/35598	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/process/process_2_1.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/process/process_2_1.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:18	29308/29308	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/process/process_2_2.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/process/process_2_2.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:18	847/847	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:08%20GMT	https://html.themehour.net/faren/demo/assets/img/bg/dots_bg_1.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/bg/dots_bg_1.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:18	75550/75550	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_1.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_1.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:18	41117/41117	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_2.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_2.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:19	70428/70428	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_3.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_3.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:19	136602/136602	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_4.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_4.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:19	474/474	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Nov%202025%2004:11:09%20GMT	https://html.themehour.net/faren/demo/assets/img/icon/prev.svg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/icon/prev.svg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:19	85908/85908	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_5.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_5.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:19	480/480	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Nov%202025%2004:11:09%20GMT	https://html.themehour.net/faren/demo/assets/img/icon/next.svg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/icon/next.svg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:20	91856/91856	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_6.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_6.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:20	61378/61378	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_7.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_7.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:20	45165/45165	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_8.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_8.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:20	96274/96274	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_9.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_9.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:21	119787/119787	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_10.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_10.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:21	103309/103309	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_11.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_11.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:21	118580/118580	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_12.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_12.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:21	124637/124637	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_13.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_13.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:22	118580/118580	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_14.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_14.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:22	109377/109377	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_15.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_15.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:23	67603/67603	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_16.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_16.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:23	56344/56344	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_17.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_17.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:23	74809/74809	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_18.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_18.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:23	51343/51343	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_19.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_19.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:24	96952/96952	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_20.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_20.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:24	51619/51619	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_21.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_21.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:24	43440/43440	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_22.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_22.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:24	54084/54084	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/project/project_9_23.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/project/project_9_23.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:25	4413/4413	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:12%20GMT	https://html.themehour.net/faren/demo/assets/img/testimonial/testi_6_1.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/testimonial/testi_6_1.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:25	5418/5418	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:12%20GMT	https://html.themehour.net/faren/demo/assets/img/testimonial/testi_6_2.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/testimonial/testi_6_2.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:25	587109/587109	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/video3-1.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/video3-1.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:25	36436/36436	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/award-1-1.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/award-1-1.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:25	35177/35177	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/award-1-2.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/award-1-2.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:25	28500/28500	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/award-1-3.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/award-1-3.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:26	38297/38297	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/award-1-4.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/award-1-4.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:26	138087/138087	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/faq-img2.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/faq-img2.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:26	54417/54417	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Nov%202025%2004:11:11%20GMT	https://html.themehour.net/faren/demo/assets/img/shape/element-10.png	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/shape/element-10.png	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:26	28671/28671	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/contact-4-1.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/contact-4-1.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:27	20384/20384	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/contact-4-2.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/contact-4-2.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:27	9130/9130	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/contact-4-3.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/contact-4-3.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:27	23421/23421	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:10%20GMT	https://html.themehour.net/faren/demo/assets/img/normal/contact-4-4.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/normal/contact-4-4.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:28	37049/37049	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:08%20GMT	https://html.themehour.net/faren/demo/assets/img/blog/blog_9_1.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/blog/blog_9_1.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:28	33087/33087	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:08%20GMT	https://html.themehour.net/faren/demo/assets/img/blog/blog_9_3.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/blog/blog_9_3.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:28	37604/37604	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:08%20GMT	https://html.themehour.net/faren/demo/assets/img/blog/blog_9_2.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/blog/blog_9_2.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:28	4123/4123	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:08%20GMT	https://html.themehour.net/faren/demo/assets/img/bg/footer-1-1.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/bg/footer-1-1.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:28	4459/4459	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:08%20GMT	https://html.themehour.net/faren/demo/assets/img/bg/footer-1-2.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/bg/footer-1-2.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
16:20:29	4459/4459	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Nov%202025%2004:11:08%20GMT	https://html.themehour.net/faren/demo/assets/img/bg/footer-1-3.jpg	C:/xampp/htdocs/const/html.themehour.net/faren/demo/assets/img/bg/footer-1-3.jpg	(from https://html.themehour.net/faren/demo/home-hotel-hospitality-design.html)
